resolution_id,meeting_id,resolution_text_full,title_count,whereas_count,therefore_count
01a8037c-6eb0-478d-a1ce-1d6c4783023a,513a1865-79b3-4a50-9059-12842b945eb0,"VOTE: TITLE: Community Board 3 Recommendation To Deny Unless Stipulations Agreed To—Stipulations
Attached
WHEREAS, Mr White LLC is seeking a wine beer license to operate a New Southern cuisine restaurant,
in the premises located at 121 Saint Marks Place, between First Avenue and Avenue A; and
WHEREAS, Community Board 3 was concerned about granting a wine beer license to this applicant
given that this applicant was proposing to have hours of operation of 11:00 A.M. to 2:00 A.M. Sundays
and 10:00 A.M. to 3:00 A.M. Mondays through Saturdays; and
WHEREAS, this premises is located on a residentially zoned street; and
WHEREAS, there are ten (10) full on-premises liquor licenses and eleven (11) wine beer licenses on
this block of Saint Marks Place between First Avenue and Avenue A; and
WHEREAS, notwithstanding that the applicant furnished one hundred five (105) petition signatures
from area residents in support of its application, The North Avenue A Neighborhood Association and
The 9th Street A-1 Block Association submitted letters in opposition to the proposed hours for this
location; and
WHEREAS, although the applicant provided a verbal recitation during its community board hearing
that its principals had bartending and managerial experience and that one of the principals had
previously held a liquor license, it omitted this experience from its community board questionnaire
which prevented the community board from fully researching its background; and
WHEREAS, given these concerns, Community Board 3 will only approve this application with earlier
closing times; now
THEREFORE, BE IT RESOLVED that Community Board 3 moves to deny the application for a wine beer
license for Mr White LLC, for the premise located at 121 Saint Marks Place, between First Avenue and
Avenue A, unless the applicant agrees before the SLA to make as conditions of its license the following
signed notarized stipulations that
1) it will operate as a full-service New Southern cuisine restaurant, with a kitchen open and serving
food during all hours of operation,
2) its hours of operation will be 12:00 P.M. to 12:00 A.M. Sundays through Wednesdays and 12:00
P.M. to 1:00 A.M. Thursdays through Saturdays,
3) it will not commercially operate any outdoor areas,
4) it will install additional soundproofing, if needed,
5) it will close any front or rear façade doors and windows at 10:00 P.M. every night or when
amplified sound is playing, including but not limited to DJs, live music and live nonmusical
performances,
6) it will play ambient background music only, consisting of recorded music and acoustic live music,
but will not have DJs, promoted events, scheduled performances or any event at which a cover
fee will be charged and its live music will consist of no more than three (3) string instruments
twice a month playing no later than 6:00 P.M.,
7) it will not apply for any alteration in its method of operation without first appearing before
Community Board 3,
8) it may have ""happy hours"" to 6:00 P.M. each night,
9) it will not host pub crawls or party buses,
10) it will not have unlimited drink specials with food,
11) it will insure that there are no wait lines outside and will designate an employee to oversee
patrons and noise on the sidewalk,
12) it will conspicuously post this stipulation form beside its liquor license inside of its business, and
13) it will provide a telephone number for residents to call with complaints and immediately address
any resident complaints.
34 YES 0 NO 1 ABS 0 PNV MOTION PASSED
Parks, Recreation, Cultural Affairs, Landmarks, & Waterfront Committee",1,7,1
af0f9244-6a08-4f93-b785-72fca63caae4,513a1865-79b3-4a50-9059-12842b945eb0,"VOTE: TITLE: Support for the Hamilton Fish Park Branch Library Renovation
WHEREAS, The Hamilton Fish Park Branch Library, located on 415 East Houston Street, is a one-story
brick masonry building which is part of a larger multi-facility complex shared by Public School – New
Explorations into Science Technology and Math High School; and
WHEREAS, The Hamilton Fish Park Branch Library was the third most visited among all CB 3 libraries in
Fiscal Year 2016 with over 170,000 visits; and
WHEREAS, a proposed renovation of the library provides for a selective renovation of the interior and
exterior of the building and seeks to enhance the library's street presence and visibility to the
community, while providing more natural light for the library; and
WHEREAS, this goal will be accomplished in part by replacing existing translucent glass brick masonry
units with new fully transparent windows on the Houston Street façade; and
WHEREAS, the project is currently in the design development phase, with the design scope including a
new, ADA accessible main entrance and restrooms, a renovation to the facade and interior, as well as
replacing HVAC system; and
WHEREAS, Department of Design and Construction anticipates the design will be completed in Spring
2018 and construction will begin in Spring 2019; and
WHEREAS, the surrounding community will benefit from a revitalized and modernized public space,
which accommodates the needs of the library patrons and improves its overall functionality; so
THEREFORE BE IT RESOLVED, Community Board 3 supports the proposed Hamilton Fish Park Branch
Library renovation to improve the quality of this valuable space and draw in more visitors.",1,7,1
3bbf391d-b364-42cc-bf55-6277a73be08a,513a1865-79b3-4a50-9059-12842b945eb0,"VOTE: TITLE: Support the Family Day at PS142, 5/13/2017, 100 Attorney St between Rivington & Delancey
Sts.
To conditionally support the Family Day at PS142, 5/13/2017, 100 Attorney St between Rivington &
Delancey Sts upon receipt of the petition with resident signatures.",1,0,0
e7be7308-d609-49ed-a58f-4ad2ea9f24b9,513a1865-79b3-4a50-9059-12842b945eb0,"VOTE: TITLE: Support for the GSS Seniors Wellness Expo on 6/14/2017, Pitt St. between Rivington &
Stanton Sts.
To Support the GSS Seniors Wellness Expo on 6/14/2017, Pitt St. between Rivington & Stanton Sts.",1,0,0
ae2e20a4-f19c-4240-92e2-739935fc0593,513a1865-79b3-4a50-9059-12842b945eb0,"Vote:
David Adams [P] Herman F. Hewitt [P] Nancy Ortiz [A]
Yaron Altman [P] Trever Holland [P] Carolyn Ratcliffe [P]
Dominic Berg [A] Anne K. Johnson [P] Joyce Ravitz [P]
Karen Blatt [P] Linda Jones [P] Damaris Reyes [A]
Lisa Burriss [P] Vaylateena Jones [P] James Rogers [P]
Alan van Capelle [P] Meghan Joye [P] Richard F. Ropiak [P]
Karlin Chan [P] Lisa Kaplan [P] Robin Schatell [P]
MyPhuong Chung [P] Carol Kostik [P] Laryssa Shainberg [P]
David Crane [P] Mae Lee [P] Wilson Soo [A]
Enrique Cruz [A] Veronica Leventhal [P] Nancy Sparrow-Bartow [P]
Eric Diaz [A] Alysha Lewis-Coleman [P] Josephine Velez [P]
Wilda Escarfuller [A] Gigi Li [P] Rodney Washington [P]
Shirley Fennessey [P] Jeremy Markman [A] Kathleen Webster [P]
David Ford [P] Chad Marlow [P]
Debra Glass [P] Alexandra Militano [P]
Meeting Adjourned",0,0,0
50c3fe36-c877-4be1-83a6-99fd5878da04,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"Vote:
David Adams [P] Herman F. Hewitt [P] Nancy Ortiz [P]
Yaron Altman [P] Trever Holland [P] Carolyn Ratcliffe [P]
Dominic Berg [A] Anne K. Johnson [P] Joyce Ravitz [P]
Karen Blatt [A] Linda Jones [P] Damaris Reyes [A]
Lisa Burriss [P] Vaylateena Jones [P] James Rogers [P]
Alan van Capelle [P] Meghan Joye [P] Richard F. Ropiak [P]
Karlin Chan [P] Lisa Kaplan [P] Robin Schatell [P]
MyPhuong Chung [P] Carol Kostik [P] Laryssa Shainberg [A]
David Crane [P] Mae Lee [P] Wilson Soo [P]
Enrique Cruz [A] Veronica Leventhal [P] Nancy Sparrow-Bartow [P]
Eric Diaz [P] Alysha Lewis-Coleman [P] Josephine Velez [A]
Wilda Escarfuller [A] Gigi Li [P] Rodney Washington [P]
Shirley Fennessey [P] Jeremy Markman [P] Kathleen Webster [P]
David Ford [P] Chad Marlow [P]
Debra Glass [A] Alexandra Militano [P]
Election for Assistant Secretary:
Eric Diaz spoke
Election Results for Assistant Secretary:
Eric Diaz (34)
Larissa Shainberg (0)
Abstentions (2)
Minutes:
Minutes of January 2017 were approved, as is.
33 YES 0 NO 3 ABS 0 PNV MOTION PASSED
Board Chairperson's Report:
 Chairperson Jamie Rogers
 Announced CAB positions for Mt Sinai and the Lowline
 CB 3 is seeking space that can accommodate 75 people to hold SLA committee meetings. It must be
handicapped accessible and cannot ask for ID.
 Board Chair attempted to videotape an SLA meeting. He posted it on Youtube although battery died before
meeting ended.
 Mt. Sinai is hosting a meeting on April 6 which conflicts with our Health and Human Services committee.
Unfortunately, Mt Sinai did not ask CB 3's input on scheduling.
 Seeking a CB 3 representative for Smith Houses board. Please send interest to Board Chair.
District Manager's Report:
District Manager Susan Stetzer
 DA Office reporting increase in immigrant crimes sin Jan. 20th. They want to encourage immigrants to
continue to report crimes without fear as the DA's office is not concerned with immigration status.
 Yep busses were not sold at auction. Dept. of Transportation gave them a 6-month drop-on/drop off permit
in order to make enough money to pay for the violations. Police are continuing to issue summons to all non-
complaint buses. The Fifth Precinct reports 1300 violations year-to-date.
 Empty storefronts are being used for Pop-Up single events which are causing noise complaints. Disturbances
should be reported to 311 and to the CB office. The CB can ask the SLA to stop issuing temporary licenses
due to complaints. This has proven successful.
 City will be replacing sidewalks starting now with LaGuardia Houses and until 2020.
 Materials for agenda items are on the website attached to the agenda items. These are inserted as they are
received, so you should keep checking. This allows public and committee members to review information
and be prepared for committees.
 Two Bridges EIS Scope will be added to the website--both in Waterfront Development documents and
attached to April agenda items.
 SBS worked with the office to create small business services booklets and CB3 office is distributing to
landlords to in turn distribute to new business owners when they sign leases. The information describes free
City services.
Robert's Rules of Order Motions Chart was distributed and Board Chair briefly discussed.
Board Chair reviewed Social Media Policy. DM expressed concern about involvement of office staff that are
already overburdened. Board discussed and an amendment was made to take out the possibility that CB 3 staff's
take over SMM duties. Hand vote was taken and amendment was accepted.
Motion was introduced to require at least one affirmative response to a posting instead of no response. Hand
vote to accept amendment was taken and amendment was not accepted.
Committee Reports:
Executive Committee",0,0,0
dba6dbeb-e403-4b5f-8922-b850585c3bdd,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,VOTE: To table indefinitely.,0,0,0
9c002355-df3a-4e84-9a11-82ab08ff19e0,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: To approve social media policy
Manhattan Community Board 3 Social Media Policy
Manhattan Community Board 3 Social Media Manager
 The Chair of Manhattan Community Board 3 (CB 3) shall appoint a member of CB 3 to serve as CB
3's Social Media Manager (SMM).
 The SMM shall attend CB 3 Executive Board meetings, but shall not be a voting member of the CB
3 Executive Board by virtue of being the SMM.
 The Board Chair may appoint other members to assist in the completion of SMM's duties,
including managing a CB 3 social media account or attending a Executive Board meetings in SMM's
absence.
Posting CB 3 Calendar Items:
 The CB 3 Social Media Manager (SMM) shall post, or cause to be posted, each committee,
subcommittee, task force, executive board, and full board meeting from the monthly Calendar of
Meetings to CB 3's social media accounts.1
 Each post shall mention the name of the meeting (e.g., committee name), the time of the
meeting, and the location of the meeting.
 Each post shall be posted at 9 am on the day of the scheduled meeting, although software may be
used to schedule postings in advance.
 In the event a meeting appears on a Calendar of Meetings and is later cancelled, it shall be the
responsibility of the chair of the cancelled meeting to notify the SMMs of the cancelation. Notice
should be provided, by email, as soon as possible so postings can be cancelled or corrected.
Posting Individual Agenda Items:
1 As of the date of the drafting of this policy, CB 3 maintains social media accounts on Twitter and Facebook.
 Individual agenda items deemed to be of particular importance or interest to the community may
be highlighted by a post on CB 3's social media accounts.
 An individual agenda item shall be posted at 9 am the day before its scheduled meeting if, at the
monthly Executive Board meeting, (1) the chair of the meeting related to the agenda item
requests it be posted, and the SMM consents to doing so, unless such a decision is overruled by a
vote of the Executive Board, or (2) any other community board member or employee present at
the Executive Board requests the item be posted and such a request is approved by a vote of the
Executive Board.
 No posts/tweets highlighting a specific agenda item involving a vote on a particular license may be
posted.
Reposting/Retweeting:
 Any SMM, or member or employee of Community Board 3 by email to the SMM, may request an
article, blog post, or other item that is linkable to on the Internet be reposted/retweeted on CB 3's
social media accounts.
 Such items should be of special relevance to the community board, not just the community and, if
referenced, should reflect the work of the board in a neutral or positive light.
 Upon receiving a repost/retweet request, if a SMM believes the item should be
reposted/retweeted, the SMM should send an email to the Board Chair and District Manager
providing them with an opportunity to approve or reject the item.
 If the item is approved for reposting/retweeting by both the Board Chair and District Manager, it
shall be reposted/retweeted.
 If the item is not rejected for reposting/retweeting by either the Board Chair or District Manager
within 24 hours of the request, it shall be reposted/retweeted.
 If the item is rejected for reposting/retweeting by either the Board Chair or District Manager
within 24 hours of the request, it shall not be reposted/retweeted.
Links to high value information:
 Information that is of high value to members of the community, which may be linked to online,
may be posted/tweeted on CB 3 social media.
 Linked-to-information should be posted/tweeted only in response to an unusually high demand
for the information provided, or an especially pressing need.
 Linked-to-information should never promote or seek to increase the exposure of an elected
official or a candidate for political office, unless it is to promote an event of which CB 3 is a co-
sponsor.
 Any SMM or member or employee of Community Board 3, by email to the SMM, may request that
high value information that is available on the Internet be linked to via a post/tweet on CB 3's
social media accounts.
 Upon receiving a link-to-information request, if a SMM believes the item should be linked to, the
SMM should send an email to the Board Chair and District Manager providing them with an
opportunity to approve or reject the link.
 If the link is approved by both the Board Chair and District Manager, the link shall be
posted/tweeted.
 If the link is not rejected by either the Board Chair or District Manager within 24 hours of the
request, the link shall be posted/tweeted.
 If the link is rejected by either the Board Chair or District Manager within 24 hours of the request,
the link shall not be posted/tweeted.
31 YES 4 NO 1 ABS 0 PNV MOTION PASSED
Land Use, Zoning, Public & Private Housing Committee",1,0,0
ea513c0f-2677-4a3c-a915-40749e884c79,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: To deny support for BSA-132-04-BZ at 310 E Houston Street unless the applicant promises to
withdraw the waiver to convert the community facility to residential and will maintain the
community facility use in perpetuity
WHEREAS, the applicant at 310 East Houston Street is seeking an amendment to a previous approved
zoning variance by the Board of Standards and Appeals; and
WHEREAS, the premises consist of two tax lots: one containing a seven-story mixed used residential,
commercial and community facility building, and one containing a small, undeveloped, irregularly
shaped triangular lot at the southeast corner of the intersection of East Houston Street and Avenue B;
and
WHEREAS, the premises were initially within an R7-2 zoning district, but rezoned to R8A pursuant to
the 2008 East Village/Lower East Side Rezoning, which resulted in the creation of additional available
rights; and
WHEREAS, the proposed amendment would allow the subdivision of the existing zoning lot and
transfer of unused floor area development rights from the triangular site through the zoning lot
merger procedure established in the Zoning Resolution; and
WHEREAS, based on the lot area, 473 square feet, the current R8A district regulations with an FAR of
5.4/7.20 (with inclusionary housing) would produce 2,554.2/3,405.6 (inclusionary) square feet of
usable development rights to be used on another site; and
WHEREAS, the proposed subdivision and transfer of development rights would be used for a to-be-
designed as-of-right building; and
WHEREAS, when this BSA first came to us in 2004, CB 3 denied the variance to allow commercial use
(Banco Popular); and
WHEREAS, the applicant currently has a community facility on the second floor, which they requested
and received a waiver from the BSA to convert to residential use; so
THEREFORE BE IT RESOLVED, the application is denied unless the applicant promises to withdraw the
waiver to convert the community facility to residential and will maintain the community facility use in
perpetuity.",1,8,1
06a88e81-8a8b-4417-9cae-786b2d26a350,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: To Support the State Home Stability Support (HSS) Program
WHEREAS, there has been a dramatic increase in the number of homeless and those at risk of
becoming homeless in NYC; and
WHEREAS, these issues are particularly apparent within the boundaries of Community Board 3, where
many people in the community continue to live on the edge of homelessness and economic survival;
and
WHEREAS, since 2010, the percentage of rent-burdened households in CB 3 has grown; 37.8% of
renter households are severely rent burdened and low income, often requiring public assistance; and
WHEREAS, households can receive locally funded, temporary housing assistance (shelter allowance),
the amount of which is determined by district, family size, and whether heat is included in rent; and
WHEREAS, many of these households also receive rent supplements, which are often inadequate in
meeting financial needs; and
WHEREAS, across New York State, two-thirds of public assistance households living in private housing
have rents that exceed their shelter allowance and rent supplements; and
WHEREAS, the Home Stability Support (HSS) program is being introduced as a new statewide rent
supplement for families and individuals who are eligible for public assistance benefits and who are
facing eviction, homelessness, or loss of housing due to domestic violence or hazardous living
conditions; and
WHEREAS, the proposed HSS program will be 100 percent federally and state funded and will replace
all existing optional rent supplements; and
WHEREAS, HSS will bridge the difference between the shelter allowance and 85 percent of the local
Fair Market Rent; and
WHEREAS, Roughly 80,000 households across New York State would be eligible initially; and
WHEREAS, For every household currently receiving shelter allowance or rent supplements that will
receive state-funded HSS, there will be 100 percent cost savings to the locality; and
WHEREAS, there would be a net savings of over $27,000 for a family of three who receives HSS as
opposed to entering a homeless shelter in New York City, and almost double the savings for an
individual in NYC; and
WHEREAS, CB 3 is concerned that the HSS program could act as a disincentive for participants to seek
employment, which may jeopardize their benefits; and
WHEREAS, CB 3 prefers that the program can calibrate the level of subsidy to facilitate gradual
transition from the program in the case where household income increases; so
THEREFORE BE IT RESOLVED, CB 3 supports the Home Stability Support program that keeps families
and individuals in their homes and provides a cost savings by reducing shelter utilization; and
THEREFORE BE IT FURTHER RESOLVED, CB 3 encourages the State Assembly and Senate to improve
the proposed program by
 researching the potential property tax impact on affordable housing units which have a tax based
on shelter rent,
 considering a gradual decrease in the level of subsidy in case of household income increase.",1,14,2
bc894b59-bc75-4312-93f8-ef6650dc2504,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Support for State Funding for Naturally Occurring Retirement Communities
WHEREAS, there is a rapidly growing aging population in Community Board 3 for which
comprehensive services need to be offered; and
WHEREAS, one such program offering comprehensive services is Naturally Occurring Retirement
Communities (NORCs); and
WHEREAS, NORCs, as well as their counterpart, NNORCS (Neighborhood Naturally Occurring
Retirement Communities), are age-integrated housing developments in neighborhoods not originally
established for seniors, but that are now home to a significant number of older individuals; and
WHEREAS, the current New York State Office for the Aging plan proposes a $700,000 funding cut that
would result in the closure of five existing NORC programs; and
WHEREAS, the discontinuation of these NORC programs would have major damaging effects on
communities across the State, and especially in CB 3, resulting in a loss of vital health, housing, and
human services programming for seniors; and
WHEREAS, several Assemblymembers, led by Yuh-Line Niou and Brian Kavanagh, have signed onto a
letter requesting an additional $5.95 million in the FY 2017-2018 state budget for NORCs and NNORCs;
and
WHEREAS, the commitment of $5.95 million would effectively restore the $700,000 back to FY 2016-
2017 levels in addition to investing $5.25 million in the NORC program to foster growth of current
NORCs, create new NORCs, and prevent closures of existing NORCs; and
WHEREAS, investing in our seniors now by funding services to keep them healthy, active, and social
could potentially result in future healthcare and assisted living cost savings in New York State; so
THEREFORE BE IT RESOLVED, CB 3 joins with Assemblymember Niou and others in requesting that the
New York State Assembly, Senate, and Governor advocate for inclusion of an additional $5.95 million
in the FY 2017-2018 budget for the preservation and expansion of Naturally Occurring Retirement
Communities across the state.
VOTE: TITLE: Support for State Funding for Settlement House Program
WHEREAS, settlement houses are important providers of social services throughout New York State,
and particularly in CB 3, home to many of the original settlement houses, that promote and
strengthen the neighborhood-based, multi-service approach to improving the lives of New Yorkers in
need; and
WHEREAS, the Settlement House Program (SHP) provides funding for settlement houses across the
state via the Office of Children and Family Services and the Office of Temporary and Disability
Assistance; and
WHEREAS, the SHP ensures flexible funding for settlement houses that allows them to provide vital
programing for youth, families, seniors, and immigrants that would otherwise not be possible due to
gaps created by conflicting federal, state and local funding requirements; and
WHEREAS, the SHP program has been funded in past years through the advocacy of the Legislature,
but has been zeroed out once again in this year's Executive Budget proposal; and
WHEREAS, several Assemblymembers, led by Yuh-Line Niou and Brian Kavanagh, have signed onto a
letter requesting $4 million in the FY 2017-2018 state budget for the SHP; and
WHEREAS, this request would reflect a $1.55 million increase over the $2.45 million included in last
year's enacted budget, but still significantly less than the $7 million included in the State budget
several years ago; and
WHEREAS, the commitment of $4 million would allow an increase in the number or amount of grants
given to settlement houses, which last year ranged from $35,000 to $70,000 for 48 organizations; and
WHEREAS, investing in neighborhood services now could potentially result in future cost savings in
New York State; so
THEREFORE BE IT RESOLVED, CB 3 joins with Assemblymembers Niou, Kavanagh, and others in
requesting that the New York State Assembly, Senate, and Governor advocate for inclusion of $4
million in the FY 2017-2018 budget to enhance the ability of settlement houses to provide innovative
community-based services tailored to the needs of the communities in which they work.
VOTE: TITLE: Support for State Funding for Senior Centers
WHEREAS, Community Board 3 has a growing senior population, currently comprising over 15% of our
population; and
WHEREAS, many seniors in CB 3, as well as statewide, access senior centers for a variety of services
and social activities; and
WHEREAS, senior centers in New York City receive funding administered by New York State Office of
Children and Family Services from Title XX (Title 20) discretionary funds; and
WHEREAS, a proposal in the Executive Budget would mandate that all Title XX discretionary funds be
used for child day care; and
WHEREAS, this proposal would eliminate $17 million in discretionary funds currently supporting New
York City's senior centers; and
WHEREAS, without that stream of funding, 65 neighborhood senior centers across all boroughs and
community districts in New York City are at risk of closing; and
WHEREAS, the result of these closures, amounting to 30% of NYC's Department for the Aging senior
center network, would be 6,000 seniors per day losing access to nutritious meals, case assistance,
transportation, and health promotion activities; and
WHEREAS, New York City and New York State cannot afford to lose senior centers, particularly in
Community District 3 where the centers are culturally sensitive to our diverse community and in
proximity to so many seniors' homes; so
THEREFORE BE IT RESOLVED, CB 3 opposes the State's proposed shift in Title XX discretionary funds
that would have an extremely negative impact on senior centers and requests that the New York State
Assembly, Senate, and Governor also oppose the change.",3,24,3
be3e4a71-9e7c-45f1-b401-5bb68791e3ed,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Support for State Funding for Settlement House Program
WHEREAS, settlement houses are important providers of social services throughout New York State,
and particularly in CB 3, home to many of the original settlement houses, that promote and
strengthen the neighborhood-based, multi-service approach to improving the lives of New Yorkers in
need; and
WHEREAS, the Settlement House Program (SHP) provides funding for settlement houses across the
state via the Office of Children and Family Services and the Office of Temporary and Disability
Assistance; and
WHEREAS, the SHP ensures flexible funding for settlement houses that allows them to provide vital
programing for youth, families, seniors, and immigrants that would otherwise not be possible due to
gaps created by conflicting federal, state and local funding requirements; and
WHEREAS, the SHP program has been funded in past years through the advocacy of the Legislature,
but has been zeroed out once again in this year's Executive Budget proposal; and
WHEREAS, several Assemblymembers, led by Yuh-Line Niou and Brian Kavanagh, have signed onto a
letter requesting $4 million in the FY 2017-2018 state budget for the SHP; and
WHEREAS, this request would reflect a $1.55 million increase over the $2.45 million included in last
year's enacted budget, but still significantly less than the $7 million included in the State budget
several years ago; and
WHEREAS, the commitment of $4 million would allow an increase in the number or amount of grants
given to settlement houses, which last year ranged from $35,000 to $70,000 for 48 organizations; and
WHEREAS, investing in neighborhood services now could potentially result in future cost savings in
New York State; so
THEREFORE BE IT RESOLVED, CB 3 joins with Assemblymembers Niou, Kavanagh, and others in
requesting that the New York State Assembly, Senate, and Governor advocate for inclusion of $4
million in the FY 2017-2018 budget to enhance the ability of settlement houses to provide innovative
community-based services tailored to the needs of the communities in which they work.
VOTE: TITLE: Support for State Funding for Senior Centers
WHEREAS, Community Board 3 has a growing senior population, currently comprising over 15% of our
population; and
WHEREAS, many seniors in CB 3, as well as statewide, access senior centers for a variety of services
and social activities; and
WHEREAS, senior centers in New York City receive funding administered by New York State Office of
Children and Family Services from Title XX (Title 20) discretionary funds; and
WHEREAS, a proposal in the Executive Budget would mandate that all Title XX discretionary funds be
used for child day care; and
WHEREAS, this proposal would eliminate $17 million in discretionary funds currently supporting New
York City's senior centers; and
WHEREAS, without that stream of funding, 65 neighborhood senior centers across all boroughs and
community districts in New York City are at risk of closing; and
WHEREAS, the result of these closures, amounting to 30% of NYC's Department for the Aging senior
center network, would be 6,000 seniors per day losing access to nutritious meals, case assistance,
transportation, and health promotion activities; and
WHEREAS, New York City and New York State cannot afford to lose senior centers, particularly in
Community District 3 where the centers are culturally sensitive to our diverse community and in
proximity to so many seniors' homes; so
THEREFORE BE IT RESOLVED, CB 3 opposes the State's proposed shift in Title XX discretionary funds
that would have an extremely negative impact on senior centers and requests that the New York State
Assembly, Senate, and Governor also oppose the change.",2,16,2
3b7bf299-9690-45bb-8af2-c4320f57b76e,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Support for State Funding for Senior Centers
WHEREAS, Community Board 3 has a growing senior population, currently comprising over 15% of our
population; and
WHEREAS, many seniors in CB 3, as well as statewide, access senior centers for a variety of services
and social activities; and
WHEREAS, senior centers in New York City receive funding administered by New York State Office of
Children and Family Services from Title XX (Title 20) discretionary funds; and
WHEREAS, a proposal in the Executive Budget would mandate that all Title XX discretionary funds be
used for child day care; and
WHEREAS, this proposal would eliminate $17 million in discretionary funds currently supporting New
York City's senior centers; and
WHEREAS, without that stream of funding, 65 neighborhood senior centers across all boroughs and
community districts in New York City are at risk of closing; and
WHEREAS, the result of these closures, amounting to 30% of NYC's Department for the Aging senior
center network, would be 6,000 seniors per day losing access to nutritious meals, case assistance,
transportation, and health promotion activities; and
WHEREAS, New York City and New York State cannot afford to lose senior centers, particularly in
Community District 3 where the centers are culturally sensitive to our diverse community and in
proximity to so many seniors' homes; so
THEREFORE BE IT RESOLVED, CB 3 opposes the State's proposed shift in Title XX discretionary funds
that would have an extremely negative impact on senior centers and requests that the New York State
Assembly, Senate, and Governor also oppose the change.",1,8,1
5a8d7b47-3775-4052-b28d-62923b438ad0,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Community Board 3 Recommendation To Deny Unless Stipulations Agreed To—Change Order
Attached
To approve the application for a sidewalk café permit for seventeen (17) tables and thirty-four (34)
seats for Sauce Management LLC, doing business as Sauce, for the premises located at 78-84 Rivington
Street, at the corner of Rivington Street and Allen Street, because the applicant has signed a change
agreement which will become part of its DCA license that
1) its café will consist of seventeen (17) tables and thirty-four (34) seats,
2) its hours of operation will be 8:00 A.M. to 11:00 P.M. all days, and
3) it will have an awning extended over its sidewalk cafe.",1,0,0
54b614d5-62b2-456f-b3e5-5321f370d144,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Community Board 3 Recommendation To Deny Unless Stipulations Agreed To—Change Order
Attached
To approve the application for a sidewalk café permit for eight (8) tables and thirty (30) seats for Becaf
LLC, doing business as Poco, for the premises located at 33 Avenue B, at the corner of Avenue B and
East 3rd Street, because the applicant has signed a change agreement which will become part of its
DCA license that
1) its café will consist of eight (8) tables and thirty (30) seats, and
2) its hours of operation will be 8:00 A.M. to 10:00 P.M. all days.",1,0,0
2a984d85-0bee-4b0d-903f-c70d50b5914b,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Community Board 3 Recommendation To Deny Unless Stipulations Agreed To—Change Order
Attached
To approve the application for a sidewalk café permit for twelve (12) tables and twenty-eight (28)
seats for Love Mamak Corp., doing business as Mamak, for the premises located at 174 Second
Avenue, at the corner of Second Avenue and East 11th Street, because the applicant has signed a
change agreement which will become part of its DCA license that
1) its café will consist of twelve (12) tables and twenty-eight (28) seats, and
2) its hours of operation will be 11:30 A.M. to 10:00 P.M. all days.",1,0,0
b0888300-86fb-49c6-b65a-1bca583a1652,8f6fdb3e-83a9-4f16-a97d-fcbe685c0138,"VOTE: TITLE: Community Board 3 Recommendation To Deny Unless Stipulations Agreed To—Change Order
Attached
To approve the application for the modification of the sidewalk café permit for Bowery Hospitality
Associates LLC, doing business as Vandal, for the premises located at 199 Bowery, at the intersection
of Bowery and Spring Street, because the applicant has signed a change agreement which will become
part of its DCA license that
1) its café will consist of eighteen (18) tables and fifty-four (54) seats,
2) it will add moveable barriers, planters and umbrellas to the café, and
3) its hours of operation will be 11:00 A.M. to 10:00 P.M. Sundays through Thursdays and 11:00 A.M.
to 11:00 P.M. Fridays and Saturdays.
Alterations",1,0,0
